billing_month,issue_date,due_date,units_consumed,variable_charges,fixed_charges,gst,electricity_duty,tv_fee,late_payment_surcharge,total_amount,amount_within_due_date,amount_after_due_date,tariff_applied,reference_no,meter_number,consumer_id,consumer_name,address
DEC 24,2024-12-25,2025-01-08,1951.29,30138.07,100.0,5442.85,452.07,0,1511.9,37644.9,37644.9,39527.14,A-1b,11 61937 9215010 U,41385534207,7089806,Labeeb Daamin,"H NO 970 Jad Circles, DHOKE KALA KHAN, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1868.42,28397.88,100.0,5129.62,425.97,35,0.0,34088.47,34088.47,35792.89,A-1b,11 75735 2710545 U,41385534207,7089806,Labeeb Daamin,"H NO 970 Jad Circles, DHOKE KALA KHAN, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1921.05,29503.11,50.0,5319.56,442.55,35,0.0,35350.22,35350.22,37117.73,A-1a,11 95887 5112227 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1827.7,27542.7,50.0,4966.69,413.14,0,0.0,32972.53,32972.53,34621.15,A-1a,11 69062 8311035 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2231.45,36021.53,50.0,6492.88,540.32,0,0.0,43104.73,43104.73,45259.97,A-1a,11 29806 4757846 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2416.14,39899.88,50.0,7190.98,598.5,35,0.0,47774.35,47774.35,50163.07,A-1a,11 71974 9773289 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3306.18,58590.7,50.0,10555.33,878.86,0,2932.03,73006.92,73006.92,76657.26,A-1a,11 71818 8936593 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3788.77,68725.21,50.0,12379.54,1030.88,35,0.0,82220.63,82220.63,86331.66,A-1a,11 24865 9107095 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3860.33,70227.93,50.0,12650.03,1053.42,0,0.0,83981.38,83981.38,88180.45,A-1a,11 25131 1900506 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3636.57,65528.95,50.0,11804.21,982.93,0,0.0,78366.09,78366.09,82284.4,A-1a,11 35942 3536587 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2976.52,51667.96,50.0,9309.23,775.02,35,0.0,61837.21,61837.21,64929.08,A-1a,11 26322 2020795 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2529.71,42284.85,50.0,7620.27,634.27,0,0.0,50589.39,50589.39,53118.86,A-1a,11 60645 6015471 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2147.31,34254.43,50.0,6174.8,513.82,0,0.0,40993.04,40993.04,43042.69,A-1a,11 63573 1760811 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1930.02,29691.4,50.0,5353.45,445.37,35,0.0,35575.22,35575.22,37353.98,A-1a,11 45958 3152045 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1888.77,28825.17,50.0,5197.53,432.38,0,0.0,34505.08,34505.08,36230.33,A-1a,11 62486 2565266 U,51716798182,4374754,Ghauth Qais,"H NO 530 Jaan Dam, KOHAT ROAD, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,19536.16,273506.24,4438.0,50029.96,4102.59,0,0.0,332076.8,332076.8,348680.64,B-1,11 52737 5537480 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,18516.95,259237.31,4438.0,47461.56,3888.56,0,0.0,315025.43,315025.43,330776.7,B-1,11 27153 5974999 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,22181.0,310534.01,4438.0,56694.96,4658.01,0,0.0,376324.99,376324.99,395141.24,B-1,11 71081 9749391 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,24204.11,338857.54,4438.0,61793.2,5082.86,35,0.0,410206.6,410206.6,430716.93,B-1,11 92639 2336524 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,33215.41,465015.73,4438.0,84501.67,6975.24,35,0.0,560965.63,560965.63,589013.91,B-1,11 77814 7824894 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,37992.94,531901.13,4438.0,96541.04,7978.52,0,0.0,640858.69,640858.69,672901.63,B-1,11 66768 9693972 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,38324.86,536548.08,4438.0,97377.49,8048.22,0,27049.3,673461.1,673461.1,707134.16,B-1,11 59436 2108612 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,36355.07,508970.94,4438.0,92413.61,7634.56,0,0.0,613457.11,613457.11,644129.97,B-1,11 87403 6447724 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,30106.66,421493.28,4438.0,76667.63,6322.4,35,0.0,508956.31,508956.31,534404.13,B-1,11 23003 6226656 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,25006.43,350090.09,4438.0,63815.06,5251.35,0,0.0,423594.5,423594.5,444774.22,B-1,11 88342 4647689 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,22166.72,310334.14,4438.0,56658.98,4655.01,35,0.0,376121.13,376121.13,394927.19,B-1,11 99368 1859376 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,19381.53,271341.38,4438.0,49640.29,4070.12,0,0.0,329489.79,329489.79,345964.28,B-1,11 80953 8644853 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,18653.44,261148.13,4438.0,47805.5,3917.22,35,0.0,317343.86,317343.86,333211.05,B-1,11 48065 8459733 U,42273054800,2188789,Ubaadah Aamirah,"H NO 136 Sad Park, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1988.75,30924.75,50.0,5575.46,463.87,35,0.0,37049.08,37049.08,38901.53,A-1a,11 75786 5606744 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1836.43,27725.99,50.0,4999.68,415.89,0,0.0,33191.56,33191.56,34851.13,A-1a,11 29354 3437969 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2236.38,36125.0,50.0,6511.5,541.88,0,0.0,43228.38,43228.38,45389.8,A-1a,11 19125 9759224 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2432.83,40250.37,50.0,7254.07,603.76,35,0.0,48193.19,48193.19,50602.85,A-1a,11 48395 7030437 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3356.23,59641.85,50.0,10744.53,894.63,0,0.0,71331.01,71331.01,74897.56,A-1a,11 98323 8121105 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3790.25,68756.19,50.0,12385.11,1031.34,0,0.0,82222.64,82222.64,86333.78,A-1a,11 87038 4637607 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3834.25,69680.29,50.0,12551.45,1045.2,0,3486.51,86813.46,86813.46,91154.14,A-1a,11 86080 6268738 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3606.87,64905.33,50.0,11691.96,973.58,35,0.0,77655.87,77655.87,81538.67,A-1a,11 74941 3096400 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2962.68,51377.32,50.0,9256.92,770.66,0,0.0,61454.9,61454.9,64527.64,A-1a,11 36662 9832430 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2483.03,41304.59,50.0,7443.83,619.57,35,2067.73,51520.71,51520.71,54096.75,A-1a,11 30274 7521173 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2146.92,34246.22,50.0,6173.32,513.69,0,0.0,40983.23,40983.23,43032.39,A-1a,11 29346 3899425 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1938.28,29864.92,50.0,5384.69,447.97,0,0.0,35747.58,35747.58,37534.96,A-1a,11 72934 5592325 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1878.85,28616.93,50.0,5160.05,429.25,0,0.0,34256.24,34256.24,35969.05,A-1a,11 35010 9328984 U,61799937007,2651177,Aadil Jahdari,"H NO 195 Taj Ranch, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3942.02,81382.5,790.0,14791.05,1220.74,0,0.0,98184.29,98184.29,103093.51,A-2a,11 66916 9852925 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3699.99,76299.71,790.0,13876.15,1144.5,35,0.0,92145.35,92145.35,96752.62,A-2a,11 74524 9948620 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4448.36,92015.58,790.0,16705.0,1380.23,0,4640.28,115531.1,115531.1,121307.65,A-2a,11 16936 1878735 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4923.99,102003.85,790.0,18502.89,1530.06,0,0.0,122826.8,122826.8,128968.14,A-2a,11 71801 3586944 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,6635.01,137935.29,790.0,24970.55,2069.03,0,0.0,165764.88,165764.88,174053.12,A-2a,11 88918 6473927 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,7613.42,158481.8,790.0,28668.92,2377.23,0,0.0,190317.95,190317.95,199833.85,A-2a,11 12622 7606493 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7889.83,164286.49,790.0,29713.77,2464.3,0,8253.82,205508.38,205508.38,215783.8,A-2a,11 56146 8287630 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7197.89,149755.65,790.0,27098.22,2246.33,35,0.0,179925.2,179925.2,188921.46,A-2a,11 10637 3836761 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,6010.14,124812.94,790.0,22608.53,1872.19,35,0.0,150118.66,150118.66,157624.6,A-2a,11 47775 3933382 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,5004.79,103700.63,790.0,18808.31,1555.51,0,0.0,124854.46,124854.46,131097.18,A-2a,11 40895 7311301 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,4375.0,90474.92,790.0,16427.68,1357.12,35,0.0,109084.72,109084.72,114538.96,A-2a,11 38993 2448498 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,3858.52,79628.92,790.0,14475.41,1194.43,0,4020.95,100109.71,100109.71,105115.19,A-2a,11 23331 8934115 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,3824.24,78909.14,790.0,14345.85,1183.64,0,0.0,95228.63,95228.63,99990.06,A-2a,11 45339 7997476 U,22751741827,1247595,Aalam Badr Udeen,"H NO 493 Kabeer Mews, WESTRIDGE, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3890.24,80295.02,1032.5,14638.95,1204.43,0,0.0,97170.9,97170.9,102029.44,A-2a,11 31950 5569853 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3724.29,76810.09,1032.5,14011.67,1152.15,0,0.0,93006.41,93006.41,97656.73,A-2a,11 26533 2555105 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4497.54,93048.36,1032.5,16934.55,1395.73,35,0.0,112446.14,112446.14,118068.45,A-2a,11 73513 5136797 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4939.17,102322.49,1032.5,18603.9,1534.84,0,0.0,123493.72,123493.72,129668.41,A-2a,11 18776 4643789 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,6681.22,138905.6,1032.5,25188.86,2083.58,0,0.0,167210.54,167210.54,175571.07,A-2a,11 24150 9209487 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,7534.53,156825.15,1032.5,28414.38,2352.38,0,0.0,188624.41,188624.41,198055.63,A-2a,11 86902 1657210 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7813.52,162683.94,1032.5,29468.96,2440.26,35,0.0,195660.66,195660.66,205443.69,A-2a,11 97816 6390707 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7192.49,149642.37,1032.5,27121.48,2244.64,0,0.0,180040.99,180040.99,189043.04,A-2a,11 61024 8237730 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,5954.38,123642.0,1032.5,22441.41,1854.63,0,0.0,148970.54,148970.54,156419.07,A-2a,11 71344 2252334 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,4973.13,103035.69,1032.5,18732.27,1545.54,0,0.0,124346.0,124346.0,130563.3,A-2a,11 67961 9392496 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,4330.6,89542.64,1032.5,16303.53,1343.14,35,0.0,108256.81,108256.81,113669.65,A-2a,11 14127 2109692 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,3928.74,81103.46,1032.5,14784.47,1216.55,0,0.0,98136.98,98136.98,103043.83,A-2a,11 84233 9468006 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,3760.35,77567.27,1032.5,14147.96,1163.51,35,0.0,93946.23,93946.23,98643.54,A-2a,11 91356 1330775 U,36434651095,9164991,Jaabir Sadaqat,"H NO 594 Luay Rest, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1911.46,29301.62,50.0,5283.29,439.52,0,0.0,35074.43,35074.43,36828.16,A-1a,11 40074 6478819 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1843.0,27864.02,50.0,5024.52,417.96,0,0.0,33356.51,33356.51,35024.33,A-1a,11 76228 9150678 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2230.14,35993.98,50.0,6487.92,539.91,0,0.0,43071.81,43071.81,45225.4,A-1a,11 84109 2928311 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2407.6,39720.52,50.0,7158.69,595.81,0,0.0,47525.02,47525.02,49901.27,A-1a,11 18793 1870131 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3416.2,60901.18,50.0,10971.21,913.52,0,0.0,72835.91,72835.91,76477.7,A-1a,11 94711 8678686 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3769.47,68319.87,50.0,12306.58,1024.8,35,0.0,81736.24,81736.24,85823.06,A-1a,11 52604 8220104 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3874.37,70522.73,50.0,12703.09,1057.84,0,0.0,84333.66,84333.66,88550.34,A-1a,11 82401 3349442 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3661.66,66055.92,50.0,11899.07,990.84,0,0.0,78995.83,78995.83,82945.62,A-1a,11 29782 7075242 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2968.12,51491.48,50.0,9277.47,772.37,0,0.0,61591.32,61591.32,64670.88,A-1a,11 12497 8961816 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2511.64,41905.36,50.0,7551.96,628.58,0,0.0,50135.9,50135.9,52642.7,A-1a,11 14416 9836804 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2144.24,34190.1,50.0,6163.22,512.85,0,0.0,40916.17,40916.17,42961.98,A-1a,11 46633 2189339 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1958.39,30287.21,50.0,5460.7,454.31,0,0.0,36252.22,36252.22,38064.83,A-1a,11 61590 2762979 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1904.84,29162.72,50.0,5258.29,437.44,0,0.0,34908.46,34908.46,36653.88,A-1a,11 86097 3741617 U,24619104687,4946066,Sabiq Kabeer,"H NO 41 Aatiq Creek, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,19345.53,270837.42,4742.0,49604.3,4062.56,35,0.0,329281.28,329281.28,345745.34,B-1,11 29592 6936889 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,18286.86,256016.1,4742.0,46936.46,3840.24,35,0.0,311569.79,311569.79,327148.28,B-1,11 46339 7096136 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,22683.1,317563.46,4742.0,58014.98,4763.45,0,0.0,385083.89,385083.89,404338.08,B-1,11 81504 1900000 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,24121.29,337698.12,4742.0,61639.22,5065.47,35,17122.01,426301.81,426301.81,447616.91,B-1,11 55043 2333111 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,33490.18,468862.48,4742.0,85248.81,7032.94,35,0.0,565921.22,565921.22,594217.28,B-1,11 83801 7240679 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,38244.56,535423.83,4742.0,97229.85,8031.36,35,0.0,645462.03,645462.03,677735.13,B-1,11 53599 3198345 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,38496.32,538948.52,4742.0,97864.29,8084.23,0,0.0,649639.04,649639.04,682121.0,B-1,11 14769 8292595 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,35751.07,500514.95,4742.0,90946.25,7507.72,0,25262.85,628973.78,628973.78,660422.46,B-1,11 67029 2882319 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,29639.67,414955.37,4742.0,75545.53,6224.33,35,0.0,501502.22,501502.22,526577.33,B-1,11 55861 8955696 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,25247.56,353465.91,4742.0,64477.42,5301.99,0,0.0,427987.32,427987.32,449386.69,B-1,11 78945 1430361 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,21926.61,306972.57,4742.0,56108.62,4604.59,0,15585.73,388013.51,388013.51,407414.18,B-1,11 24907 2605344 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,19613.56,274589.81,4742.0,50279.73,4118.85,0,13966.59,347696.98,347696.98,365081.82,B-1,11 80814 7433693 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,18881.95,264347.36,4742.0,48436.08,3965.21,0,0.0,321490.65,321490.65,337565.18,B-1,11 41762 5167463 U,93572699943,1156287,Mizhir Qaim,"H NO 219 Sabah Trafficway, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3878.73,80053.25,7200.0,15705.58,1200.8,0,0.0,104159.63,104159.63,109367.61,A-2b,11 54094 5539869 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3623.52,74694.03,7200.0,14740.92,1120.41,35,0.0,97790.36,97790.36,102679.88,A-2b,11 81697 9643423 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4573.32,94639.78,7200.0,18331.16,1419.6,35,0.0,121625.54,121625.54,127706.82,A-2b,11 72628 4771083 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4911.24,101735.96,7200.0,19608.47,1526.04,0,0.0,130070.47,130070.47,136573.99,A-2b,11 89738 6003035 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,6576.26,136701.48,7200.0,25902.27,2050.52,35,0.0,171889.27,171889.27,180483.73,A-2b,11 49803 9388511 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,7600.79,158216.63,7200.0,29774.99,2373.25,35,0.0,197599.88,197599.88,207479.87,A-2b,11 86911 2084703 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7822.14,162864.86,7200.0,30611.67,2442.97,0,0.0,203119.5,203119.5,213275.48,A-2b,11 63886 3041989 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7319.8,152315.76,7200.0,28712.84,2284.74,35,0.0,190548.33,190548.33,200075.75,A-2b,11 68183 7340430 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,6035.53,125346.23,7200.0,23858.32,1880.19,0,0.0,158284.75,158284.75,166198.99,A-2b,11 53049 2155693 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,5069.5,105059.56,7200.0,20206.72,1575.89,0,5612.98,139655.16,139655.16,146637.91,A-2b,11 70223 4394902 U,30951395781,6022741,Taahir Majd,"H NO 761 Sabiq Throughway, MORGHAH, RAWALPINDI"
